,Reference Security,Bid Price,Ask Price,Mid Price,Cpn,Maturity,Common Eqty / Tot Assets,Debt/EBITDA,EBITDA,Earnings Assets / Int Bear Liab,Debt / Common Equity,BCLASS Level 3,TCE Ratio,Interest Coverage Ratio,Risk-Based Cap Ratio,Lev Ratio to TCE,Tier-1 Ratio,Tot Debt / Tot Capital,PD_1y,reprice,Error %,Issuer Name,Tot Cap (Local Crncy),Is Covered,Is Convertible,Guarantee Type,Guarantor Type,Collat Type,Amt Out,OC Nominal Amt,Total Assets,Total Deposits,Total Expenses to Average Earning Assets
6410,BK117125 Corp,101.139,101.305,101.222,0.25,06/24/2025,19.0426,5.04556,1046.54,,311.123,Natural Gas,-257.025,12.5826,,,,73.2164,0.0050734137000358,101.222,1.4039294535972422e-14,Italgas SpA,7382.97,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,9123.93,,
6411,AN921673 Corp,106.137,106.459,106.298,1.5,06/27/2025,58.0225,8.7283,1325.0,,28.0384,Government Owned. No Guarantee,56.3856,-0.718346,,,,21.8315,0.0046752270205463,106.298,1.3368882495627391e-14,Ferrovie dello Stato Italiane SpA,52974.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,71088.0,,
6412,AN921673 Corp,106.115,106.444,106.2795,1.5,06/27/2025,58.0225,8.7283,1325.0,,28.0384,Government Owned. No Guarantee,56.3856,-0.718346,,,,21.8315,0.0047474356913813,106.2795,0.0,Ferrovie dello Stato Italiane SpA,52974.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,71088.0,,
6413,BJ814485 Corp,102.663,102.822,102.7425,0.5,07/10/2025,5.15722,,,111.45,1681.56,Banking,5.0266,,22.9,,20.7,94.1502,0.0029426418735607,102.7425,1.383152513828455e-14,Nykredit Realkredit AS,1534340.0,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,1665760.0,97987.0,
6414,BJ814485 Corp,102.503,102.742,102.6225,0.5,07/10/2025,5.15722,,,111.45,1681.56,Banking,5.0266,,22.9,,20.7,94.1502,0.0034278413186999,102.6225,1.3847698813809842e-14,Nykredit Realkredit AS,1534340.0,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,1665760.0,97987.0,
6415,EJ730103 Corp,112.482,113.426,112.954,3.125,07/10/2025,3.99521,4.79944,18770.0,,1661.11,Technology,-48.532,6.09495,,,,93.5973,0.0040032408866505,112.954,0.0,Oracle Corp,92961.0,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,131107.0,,
6416,EJ730103 Corp,112.473,113.418,112.9455,3.125,07/10/2025,3.99521,4.79944,18770.0,,1661.11,Technology,-48.532,6.09495,,,,93.5973,0.0040343758098329,112.94549999999998,1.2582045955971687e-14,Oracle Corp,92961.0,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,131107.0,,
6417,AO477340 Corp,104.537,104.9,104.7185,0.875,07/31/2025,22.5631,2.7686,10321.0,,178.482,Consumer Non-Cyclical,-60.1351,12.8331,,,,60.681,0.0010543782869477,104.7185,0.0,Unilever Finance Netherlands BV,44902.0,False,False,Multiple,Subsidiaries,COMPANY GUARNT,650000000.0,,67659.0,,
6418,AO477340 Corp,104.512,104.881,104.6965,0.875,07/31/2025,22.5631,2.7686,10321.0,,178.482,Consumer Non-Cyclical,-60.1351,12.8331,,,,60.681,0.0011414579092438,104.69650000000004,2.7146761764150673e-14,Unilever Finance Netherlands BV,44902.0,False,False,Multiple,Subsidiaries,COMPANY GUARNT,650000000.0,,67659.0,,
6419,UV610298 Corp,109.913,110.213,110.063,2.375,09/10/2025,49.3005,2.55206,904.6,,55.6353,Consumer Non-Cyclical,-0.664424,10.4127,,,,35.7472,0.0112105596670908,110.063,0.0,Kerry Group Financial Services Unltd Co,7245.6,False,False,Single,Parent,COMPANY GUARNT,950000000.0,,9443.1,,
6420,UV610298 Corp,109.891,110.191,110.041,2.375,09/10/2025,49.3005,2.55206,904.6,,55.6353,Consumer Non-Cyclical,-0.664424,10.4127,,,,35.7472,0.0112774870641092,110.041,1.2914145377815543e-14,Kerry Group Financial Services Unltd Co,7245.6,False,False,Single,Parent,COMPANY GUARNT,950000000.0,,9443.1,,
6421,AU366633 Corp,106.178,106.578,106.378,1.495,09/11/2025,3.50782,2.34557,13498.0,,1415.12,Communications,-32.4717,2.73562,,,,74.0651,0.0092857745336753,106.378,0.0,Telefonica Emisiones SA,70407.0,False,False,Single,Parent,COMPANY GUARNT,891600000.0,,105051.0,,
6422,AU366633 Corp,106.505,106.947,106.726,1.495,09/11/2025,3.50782,2.34557,13498.0,,1415.12,Communications,-32.4717,2.73562,,,,74.0651,0.0081944163299715,106.726,0.0,Telefonica Emisiones SA,70407.0,False,False,Single,Parent,COMPANY GUARNT,891600000.0,,105051.0,,
6423,AU366950 Corp,108.445,108.662,108.5535,2.195,09/11/2025,21.6607,5.48977,514.1759999999999,,271.696,Natural Gas,-310.11,5.94784,,,,73.0603,0.0131527188317155,108.5535,0.0,2i Rete Gas SpA,3863.53,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,4796.33,,
6424,AU366950 Corp,108.425,108.642,108.5335,2.195,09/11/2025,21.6607,5.48977,514.1759999999999,,271.696,Natural Gas,-310.11,5.94784,,,,73.0603,0.0132145231252334,108.5335,0.0,2i Rete Gas SpA,3863.53,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,4796.33,,
6425,AU498756 Corp,105.761,105.936,105.8485,1.95,09/19/2025,25.0249,4.4117,856.7,,168.463,Electric,-2.53757,6.98302,,,,59.3121,0.0179347197839835,105.8485,0.0,Iren SpA,6792.07,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,9555.84,,
6426,AU498756 Corp,107.514,107.855,107.6845,1.95,09/19/2025,25.0249,4.4117,856.7,,168.463,Electric,-2.53757,6.98302,,,,59.3121,0.0121554282397437,107.6845,1.3196750428522214e-14,Iren SpA,6792.07,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,9555.84,,
6427,UV994460 Corp,75.0,75.0,75.0,9.5,09/29/2025,5.74708,,,289.605,467.713,Banking,4.97044,,19.6,7.2,16.9,80.4449,0.2607909610699981,74.99999999936692,8.441058222767122e-10,Banca Popolare di Vicenza,335013.0,False,False,N.A.,N.A.,SUBORDINATED,200000000.0,,1002610.0,422365.0,
6428,EI284244 Corp,118.667,118.787,118.727,4.0,10/24/2025,4.607480000000001,34.8032,1801.89,104.523,1988.27,Hybrid,4.607480000000001,,25.38,,25.38,95.2113,0.00914151181469,118.72699999999998,2.39387076489796e-14,Cie de Financement Foncier SA,65865.6,True,False,N.A.,N.A.,COVERED,2680000000.0,10965.0,68455.5,0.0,2.72162
6429,EI284244 Corp,118.7,119.05,118.875,4.0,10/24/2025,4.607480000000001,34.8032,1801.89,104.523,1988.27,Hybrid,4.607480000000001,,25.38,,25.38,95.2113,0.0087255260039738,118.875,0.0,Cie de Financement Foncier SA,65865.6,True,False,N.A.,N.A.,COVERED,2680000000.0,10965.0,68455.5,0.0,2.72162
6430,QJ772132 Corp,107.574,107.827,107.7005,1.625,11/15/2025,1.05275,1.85433,11093.0,,4224.35,Transportation,-8.77975,9.75127,,,,97.6463,0.0071570109161911,107.7005,1.3194789917597416e-14,United Parcel Service Inc,28423.0,False,False,N.A.,N.A.,SR UNSECURED,700000000.0,,62408.0,,
6431,QJ772132 Corp,107.553,107.806,107.6795,1.625,11/15/2025,1.05275,1.85433,11093.0,,4224.35,Transportation,-8.77975,9.75127,,,,97.6463,0.0072220761005537,107.6795,0.0,United Parcel Service Inc,28423.0,False,False,N.A.,N.A.,SR UNSECURED,700000000.0,,62408.0,,
6432,ZQ731326 Corp,102.779,103.032,102.9055,0.625,12/03/2025,58.8011,4.1596,4476.0,,41.8256,Technology,-179.489,1.62832,,,,29.4122,0.006683562170198,102.90549999999998,2.761923262644271e-14,Fidelity National Information Services Inc,70107.0,False,False,N.A.,N.A.,SR UNSECURED,625000000.0,,83842.0,,
6433,ZQ731326 Corp,102.751,102.973,102.862,0.625,12/03/2025,58.8011,4.1596,4476.0,,41.8256,Technology,-179.489,1.62832,,,,29.4122,0.0068246197409573,102.862,0.0,Fidelity National Information Services Inc,70107.0,False,False,N.A.,N.A.,SR UNSECURED,625000000.0,,83842.0,,
6434,ZQ731326 Corp,102.756,103.009,102.8825,0.625,12/03/2025,58.8011,4.1596,4476.0,,41.8256,Technology,-179.489,1.62832,,,,29.4122,0.0067581344809993,102.88249999999996,2.7625407071566122e-14,Fidelity National Information Services Inc,70107.0,False,False,N.A.,N.A.,SR UNSECURED,625000000.0,,83842.0,,
6435,AW535244 Corp,106.369,106.639,106.504,1.375,01/14/2026,31.7062,8.78226,421.6,,160.126,Electric,10.1348,3.66823,,,,61.5571,0.007035664733823,106.504,1.3343024407723658e-14,Elia Transmission Belgium SA,6014.9,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,7292.9,,
6436,AW535244 Corp,106.264,106.61,106.437,1.375,01/14/2026,31.7062,8.78226,421.6,,160.126,Electric,10.1348,3.66823,,,,61.5571,0.0072456374351864,106.43699999999998,2.6702847158792533e-14,Elia Transmission Belgium SA,6014.9,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,7292.9,,
6437,AW535244 Corp,106.432,106.67,106.551,1.375,01/14/2026,31.7062,8.78226,421.6,,160.126,Electric,10.1348,3.66823,,,,61.5571,0.0068884738002127,106.55099999999996,4.0011416266019096e-14,Elia Transmission Belgium SA,6014.9,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,7292.9,,
6438,JK383049 Corp,98.91,98.83,98.87,0.0,03/09/2026,5.65416,,,192.766,622.31,Banking,5.43924,,20.72,6.21,18.22,84.5386,0.0098560870346372,98.87000000000002,1.4373272696674425e-14,UniCredit SpA,387688.0,False,False,N.A.,N.A.,UNSECURED,34720000.0,,931456.0,500750.0,
6439,JK383049 Corp,98.9,98.82,98.86,0.0,03/09/2026,5.65416,,,192.766,622.31,Banking,5.43924,,20.72,6.21,18.22,84.5386,0.0098899471470598,98.86,1.4374726598424036e-14,UniCredit SpA,387688.0,False,False,N.A.,N.A.,UNSECURED,34720000.0,,931456.0,500750.0,
6440,JK383049 Corp,98.9,98.83,98.865,0.0,03/09/2026,5.65416,,,192.766,622.31,Banking,5.43924,,20.72,6.21,18.22,84.5386,0.0098730165136488,98.865,0.0,UniCredit SpA,387688.0,False,False,N.A.,N.A.,UNSECURED,34720000.0,,931456.0,500750.0,
6441,BH291807 Corp,106.256,106.416,106.336,1.125,04/01/2026,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.0036738799658384,106.336,0.0,Nestle Finance International Ltd,85853.0,False,False,Single,Parent,COMPANY GUARNT,1000000000.0,,124028.0,,
6442,BH291807 Corp,106.115,106.442,106.2785,1.125,04/01/2026,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.0038538001825346,106.27849999999997,2.6742670841613315e-14,Nestle Finance International Ltd,85853.0,False,False,Single,Parent,COMPANY GUARNT,1000000000.0,,124028.0,,
6443,BH291807 Corp,106.112,106.439,106.2755,1.125,04/01/2026,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.0038631908197574,106.2755,0.0,Nestle Finance International Ltd,85853.0,False,False,Single,Parent,COMPANY GUARNT,1000000000.0,,124028.0,,
6444,BO862681 Corp,101.694,101.894,101.794,0.01,04/08/2026,8.15197,,,196.43400000000003,103.788,Mortgage Assets,8.004589999999999,,,8.5,21.9,50.3022,0.0003120419140535,101.794,0.0,Federation des Caisses Desjardins du Quebec,60894.0,True,False,Single,Parent,COVERED,500000000.0,667.8,362035.0,225236.0,
6445,BO862681 Corp,101.668,101.868,101.768,0.01,04/08/2026,8.15197,,,196.43400000000003,103.788,Mortgage Assets,8.004589999999999,,,8.5,21.9,50.3022,0.0003967405639672,101.76799999999996,2.7927943391246773e-14,Federation des Caisses Desjardins du Quebec,60894.0,True,False,Single,Parent,COVERED,500000000.0,667.8,362035.0,225236.0,
6446,BO862681 Corp,101.759,101.806,101.7825,0.01,04/08/2026,8.15197,,,196.43400000000003,103.788,Mortgage Assets,8.004589999999999,,,8.5,21.9,50.3022,0.0003495012491937,101.7825,1.3961982379291142e-14,Federation des Caisses Desjardins du Quebec,60894.0,True,False,Single,Parent,COVERED,500000000.0,667.8,362035.0,225236.0,
6447,BH829997 Corp,103.618,103.795,103.7065,1.125,04/21/2026,4.21929,,,160.384,741.88,Banking,3.78969,,18.9,,15.7,87.2324,0.012035125005912,103.7065,0.0,Societe Generale SA,524600.0,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,1461950.0,456059.0,
6448,BH829997 Corp,103.507,103.937,103.722,1.125,04/21/2026,4.21929,,,160.384,741.88,Banking,3.78969,,18.9,,15.7,87.2324,0.0119850196463863,103.722,0.0,Societe Generale SA,524600.0,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,1461950.0,456059.0,
6449,BH829997 Corp,103.596,103.777,103.6865,1.125,04/21/2026,4.21929,,,160.384,741.88,Banking,3.78969,,18.9,,15.7,87.2324,0.0120997917916861,103.6865,0.0,Societe Generale SA,524600.0,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,1461950.0,456059.0,
6450,QJ220566 Corp,108.823,109.318,109.0705,2.0,04/27/2026,8.37531,,,142.253,169.105,Banking,7.105110000000001,,16.47,8.32,13.25,59.8298,0.0086315971766855,109.0705,0.0,Wells Fargo & Co,462831.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1955160.0,1404380.0,
6451,QJ220566 Corp,108.919,109.159,109.039,2.0,04/27/2026,8.37531,,,142.253,169.105,Banking,7.105110000000001,,16.47,8.32,13.25,59.8298,0.0087280928528375,109.03900000000002,1.303281827162942e-14,Wells Fargo & Co,462831.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1955160.0,1404380.0,
6452,QJ220566 Corp,108.917,109.158,109.0375,2.0,04/27/2026,8.37531,,,142.253,169.105,Banking,7.105110000000001,,16.47,8.32,13.25,59.8298,0.0087326887911922,109.03749999999997,2.6065995121315152e-14,Wells Fargo & Co,462831.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1955160.0,1404380.0,
6453,LW061637 Corp,99.3,99.86,99.58,0.068,05/10/2026,5.74708,,,289.605,467.713,Banking,4.97044,,19.6,7.2,16.9,80.4449,0.008588084328357,99.58,0.0,Intesa Sanpaolo SpA,335013.0,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,1002610.0,422365.0,
6454,LW061637 Corp,99.28,99.84,99.56,0.068,05/10/2026,5.74708,,,289.605,467.713,Banking,4.97044,,19.6,7.2,16.9,80.4449,0.0086552359515495,99.56,0.0,Intesa Sanpaolo SpA,335013.0,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,1002610.0,422365.0,
6455,LW061637 Corp,99.12,99.85,99.485,0.068,05/10/2026,5.74708,,,289.605,467.713,Banking,4.97044,,19.6,7.2,16.9,80.4449,0.0089072160435808,99.485,0.0,Intesa Sanpaolo SpA,335013.0,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,1002610.0,422365.0,
6456,LW060951 Corp,104.483,102.875,103.679,0.875,05/13/2026,5.85404,3.15402,2282.0,,248.984,Capital Goods,-10.3881,-1.33577,,,,71.3105,0.0081725359310003,103.679,1.370658929503757e-14,Airbus Finance BV,22503.0,False,False,Single,Parent,COMPANY GUARNT,600000000.0,,110095.0,,
6457,LW060951 Corp,102.398,102.851,102.6245,0.875,05/13/2026,5.85404,3.15402,2282.0,,248.984,Capital Goods,-10.3881,-1.33577,,,,71.3105,0.0115932597928682,102.6245,0.0,Airbus Finance BV,22503.0,False,False,Single,Parent,COMPANY GUARNT,600000000.0,,110095.0,,
6458,LW060951 Corp,102.393,102.846,102.6195,0.875,05/13/2026,5.85404,3.15402,2282.0,,248.984,Capital Goods,-10.3881,-1.33577,,,,71.3105,0.0116095906998401,102.61950000000004,2.7696207280686428e-14,Airbus Finance BV,22503.0,False,False,Single,Parent,COMPANY GUARNT,600000000.0,,110095.0,,
6459,LW076028 Corp,107.668,108.125,107.8965,1.5,05/18/2026,44.3077,8.1381,1328.0,,74.5633,Consumer Non-Cyclical,-17.445999999999998,2.76271,,,,42.2927,0.0046343640213869,107.8965,0.0,Pernod Ricard SA,24626.0,False,False,N.A.,N.A.,SR UNSECURED,600000000.0,,31525.0,,
6460,LW076028 Corp,107.666,108.075,107.8705,1.5,05/18/2026,44.3077,8.1381,1328.0,,74.5633,Consumer Non-Cyclical,-17.445999999999998,2.76271,,,,42.2927,0.0047145938260721,107.87049999999996,3.9521986220149174e-14,Pernod Ricard SA,24626.0,False,False,N.A.,N.A.,SR UNSECURED,600000000.0,,31525.0,,
6461,LW076028 Corp,107.708,108.04,107.874,1.5,05/18/2026,44.3077,8.1381,1328.0,,74.5633,Consumer Non-Cyclical,-17.445999999999998,2.76271,,,,42.2927,0.0047037921923022,107.874,0.0,Pernod Ricard SA,24626.0,False,False,N.A.,N.A.,SR UNSECURED,600000000.0,,31525.0,,
6462,AS666342 Corp,108.465,108.731,108.598,1.95,05/22/2026,8.66652,7.1777,5747.0,,896.832,Communications,-65.2177,3.63894,,,,88.4786,0.0093280002512638,108.598,0.0,American Tower Corp,41492.3,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,47233.5,,
6463,AS666342 Corp,108.44,108.707,108.5735,1.95,05/22/2026,8.66652,7.1777,5747.0,,896.832,Communications,-65.2177,3.63894,,,,88.4786,0.0094034251935402,108.57349999999998,1.3088695413891975e-14,American Tower Corp,41492.3,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,47233.5,,
6464,AS666342 Corp,108.438,108.704,108.571,1.95,05/22/2026,8.66652,7.1777,5747.0,,896.832,Communications,-65.2177,3.63894,,,,88.4786,0.0094111228658507,108.57099999999998,1.3088996799515527e-14,American Tower Corp,41492.3,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,47233.5,,
6465,LW193534 Corp,104.502,104.609,104.5555,0.625,06/01/2026,9.51318,,,159.341,385.921,Mortgage Assets,9.51318,,25.4,9.2,24.0,79.4205,0.0013905703380925,104.55549999999997,2.7183370966045795e-14,NIBC Bank NV,9733.0,True,False,Single,Subsidiaries,COVERED,500000000.0,1187.1,21055.0,11137.0,
6466,LW193534 Corp,104.531,104.581,104.556,0.625,06/01/2026,9.51318,,,159.341,385.921,Mortgage Assets,9.51318,,25.4,9.2,24.0,79.4205,0.001388983101978,104.556,0.0,NIBC Bank NV,9733.0,True,False,Single,Subsidiaries,COVERED,500000000.0,1187.1,21055.0,11137.0,
6467,LW193534 Corp,104.485,104.591,104.538,0.625,06/01/2026,9.51318,,,159.341,385.921,Mortgage Assets,9.51318,,25.4,9.2,24.0,79.4205,0.001446129878806,104.538,1.3593960775222411e-14,NIBC Bank NV,9733.0,True,False,Single,Subsidiaries,COVERED,500000000.0,1187.1,21055.0,11137.0,
6468,ZS668409 Corp,104.366,106.366,105.366,3.75,06/19/2026,29.1636,,33.62,,179.83599999999998,Consumer Non-Cyclical,21.3681,1.28375,,,,64.0161,0.0461487233153197,105.366,1.3487135048499521e-14,Vranken-Pommery Monopole SA,1046.45,False,False,N.A.,N.A.,UNSECURED,45000000.0,,1277.28,,
6469,ZS668409 Corp,103.199,104.699,103.949,3.75,06/19/2026,29.1636,,33.62,,179.83599999999998,Consumer Non-Cyclical,21.3681,1.28375,,,,64.0161,0.0508409706789902,103.949,1.3670987421910748e-14,Vranken-Pommery Monopole SA,1046.45,False,False,N.A.,N.A.,UNSECURED,45000000.0,,1277.28,,
6470,ZS668409 Corp,104.337,106.337,105.337,3.75,06/19/2026,29.1636,,33.62,,179.83599999999998,Consumer Non-Cyclical,21.3681,1.28375,,,,64.0161,0.0462438883068574,105.33700000000002,1.3490848149465051e-14,Vranken-Pommery Monopole SA,1046.45,False,False,N.A.,N.A.,UNSECURED,45000000.0,,1277.28,,
6471,AZ528953 Corp,105.939,106.244,106.0915,1.125,07/09/2026,58.0225,8.7283,1325.0,,28.0384,Government Owned. No Guarantee,56.3856,-0.718346,,,,21.8315,0.0044398140551818,106.09149999999995,2.6789808260231974e-14,Ferrovie dello Stato Italiane SpA,52974.0,False,False,N.A.,N.A.,SR UNSECURED,700000000.0,,71088.0,,
6472,AZ528953 Corp,105.912,106.217,106.0645,1.125,07/09/2026,58.0225,8.7283,1325.0,,28.0384,Government Owned. No Guarantee,56.3856,-0.718346,,,,21.8315,0.0045245374294582,106.0645,0.0,Ferrovie dello Stato Italiane SpA,52974.0,False,False,N.A.,N.A.,SR UNSECURED,700000000.0,,71088.0,,
6473,AZ528953 Corp,105.864,106.257,106.0605,1.125,07/09/2026,58.0225,8.7283,1325.0,,28.0384,Government Owned. No Guarantee,56.3856,-0.718346,,,,21.8315,0.0045370914434273,106.0605,0.0,Ferrovie dello Stato Italiane SpA,52974.0,False,False,N.A.,N.A.,SR UNSECURED,700000000.0,,71088.0,,
6474,BQ587935 Corp,100.259,100.359,100.309,0.02,07/23/2026,9.45159,,938.37,104.449,661.669,Banking,9.31582,,17.13,,15.13,86.4369,0.0053612124296807,100.309,0.0,Raiffeisenlandesbank Oberoesterreich AG,35140.0,False,False,N.A.,N.A.,SR UNSECURED,10000000.0,,48568.7,12618.1,
6475,BQ587935 Corp,100.23,100.33,100.28,0.02,07/23/2026,9.45159,,938.37,104.449,661.669,Banking,9.31582,,17.13,,15.13,86.4369,0.0054575651496269,100.27999999999996,2.8342350848029523e-14,Raiffeisenlandesbank Oberoesterreich AG,35140.0,False,False,N.A.,N.A.,SR UNSECURED,10000000.0,,48568.7,12618.1,
6476,BQ587935 Corp,100.239,100.339,100.289,0.02,07/23/2026,9.45159,,938.37,104.449,661.669,Banking,9.31582,,17.13,,15.13,86.4369,0.0054276585988631,100.289,1.4169903693527708e-14,Raiffeisenlandesbank Oberoesterreich AG,35140.0,False,False,N.A.,N.A.,SR UNSECURED,10000000.0,,48568.7,12618.1,
6477,QZ308448 Corp,103.144,103.196,103.17,0.25,08/30/2026,4.2272,,,,2246.64,Mortgage Assets,4.22717,,23.87,,21.3,95.4195,0.0012574423029326,103.17,0.0,SpareBank 1 Boligkreditt AS,270008.0,True,False,N.A.,N.A.,COVERED,1000000000.0,14589.0,271286.0,,
6478,QZ308448 Corp,103.05,103.258,103.154,0.25,08/30/2026,4.2272,,,,2246.64,Mortgage Assets,4.22717,,23.87,,21.3,95.4195,0.0013003492912342,103.154,0.0,SpareBank 1 Boligkreditt AS,270008.0,True,False,N.A.,N.A.,COVERED,1000000000.0,14589.0,271286.0,,
6479,QZ308448 Corp,103.125,103.177,103.151,0.25,08/30/2026,4.2272,,,,2246.64,Mortgage Assets,4.22717,,23.87,,21.3,95.4195,0.0013083953696182,103.15099999999998,1.3776749343391732e-14,SpareBank 1 Boligkreditt AS,270008.0,True,False,N.A.,N.A.,COVERED,1000000000.0,14589.0,271286.0,,
6480,QZ331160 Corp,105.729,106.026,105.8775,1.25,09/01/2026,5.2805,15.3282,15331.0,102.351,391.732,Banking,4.732130000000001,,21.18,5.4,19.43,79.5769,0.009899907751877,105.8775,0.0,UBS Group AG,292634.0,False,False,N.A.,N.A.,SR UNSECURED,1250000000.0,,1125760.0,524605.0,4.02792
6481,QZ331160 Corp,105.741,105.964,105.8525,1.25,09/01/2026,5.2805,15.3282,15331.0,102.351,391.732,Banking,4.732130000000001,,21.18,5.4,19.43,79.5769,0.0099660860480399,105.8525,0.0,UBS Group AG,292634.0,False,False,N.A.,N.A.,SR UNSECURED,1250000000.0,,1125760.0,524605.0,4.02792
6482,QZ331160 Corp,105.739,105.962,105.8505,1.25,09/01/2026,5.2805,15.3282,15331.0,102.351,391.732,Banking,4.732130000000001,,21.18,5.4,19.43,79.5769,0.0099713812424682,105.8505,1.34254015948928e-14,UBS Group AG,292634.0,False,False,N.A.,N.A.,SR UNSECURED,1250000000.0,,1125760.0,524605.0,4.02792
6483,EK480874 Corp,113.009,113.208,113.1085,2.5,09/15/2026,32.9804,3.25677,31693.0,,125.534,Communications,-69.2511,3.81277,,,,54.934,0.0101398539275731,113.1085,0.0,Sky Ltd,206404.0,False,False,Multiple,Parent & Subsidiaries,COMPANY GUARNT,1000000000.0,,273869.0,,
6484,EK480874 Corp,112.989,113.193,113.091,2.5,09/15/2026,32.9804,3.25677,31693.0,,125.534,Communications,-69.2511,3.81277,,,,54.934,0.01018326745041,113.091,1.2565858216128611e-14,Sky Ltd,206404.0,False,False,Multiple,Parent & Subsidiaries,COMPANY GUARNT,1000000000.0,,273869.0,,
6485,EK480874 Corp,112.885,113.269,113.077,2.5,09/15/2026,32.9804,3.25677,31693.0,,125.534,Communications,-69.2511,3.81277,,,,54.934,0.0102180048103213,113.07700000000004,1.2567413987992256e-14,Sky Ltd,206404.0,False,False,Multiple,Parent & Subsidiaries,COMPANY GUARNT,1000000000.0,,273869.0,,
6486,QZ608685 Corp,103.33,103.648,103.489,0.25,09/28/2026,12.1917,,,115.207,616.668,Local Authority,12.1898,,,11.2,,86.0465,0.0004038866713733,103.48899999999996,2.7463507648546232e-14,NRW Bank,136118.0,False,False,Single,Local Government,LOCAL GOVT GUARN,700000000.0,,155787.0,11462.6,
6487,QZ608685 Corp,103.378,103.483,103.4305,0.25,09/28/2026,12.1917,,,115.207,616.668,Local Authority,12.1898,,,11.2,,86.0465,0.0005601459004848,103.43049999999997,2.7479040931257234e-14,NRW Bank,136118.0,False,False,Single,Local Government,LOCAL GOVT GUARN,700000000.0,,155787.0,11462.6,
6488,QZ608685 Corp,103.387,103.493,103.44,0.25,09/28/2026,12.1917,,,115.207,616.668,Local Authority,12.1898,,,11.2,,86.0465,0.0005347622270676,103.44,0.0,NRW Bank,136118.0,False,False,Single,Local Government,LOCAL GOVT GUARN,700000000.0,,155787.0,11462.6,
6489,ZR766778 Corp,101.274,101.374,101.324,0.01,10/01/2026,8.04008,,,215.97,140.592,Mortgage Assets,8.004710000000001,,17.6,,,58.4359,0.0023359614501483,101.32399999999998,1.4025161575936604e-14,Prima Banka Slovensko AS,876.544,True,False,N.A.,N.A.,COVERED,500000000.0,1555.6,4531.4,3609.24,
6490,ZR766778 Corp,101.205,101.407,101.306,0.01,10/01/2026,8.04008,,,215.97,140.592,Mortgage Assets,8.004710000000001,,17.6,,,58.4359,0.00238516540369,101.306,0.0,Prima Banka Slovensko AS,876.544,True,False,N.A.,N.A.,COVERED,500000000.0,1555.6,4531.4,3609.24,
6491,ZR766778 Corp,101.212,101.414,101.313,0.01,10/01/2026,8.04008,,,215.97,140.592,Mortgage Assets,8.004710000000001,,17.6,,,58.4359,0.0023660290959745,101.313,0.0,Prima Banka Slovensko AS,876.544,True,False,N.A.,N.A.,COVERED,500000000.0,1555.6,4531.4,3609.24,
6492,ZR886738 Corp,102.013,102.263,102.138,0.0,10/08/2026,2.27285,99.3928,309.853,89.0928,3815.22,Government Guaranteed,2.25868,,77.434,,77.434,97.4046,0.0,102.12295925157512,0.0147259085011261,Oesterreichische Kontrollbank AG,31617.8,False,False,Single,National/Sovereign Government,GOVT GUARANTEED,500000000.0,,35515.6,770.733,1.28473
6493,ZR886738 Corp,101.83,102.04,101.935,0.0,10/08/2026,2.27285,99.3928,309.853,89.0928,3815.22,Government Guaranteed,2.25868,,77.434,,77.434,97.4046,0.0005087185306408,101.93500000000002,1.3941094535931723e-14,Oesterreichische Kontrollbank AG,31617.8,False,False,Single,National/Sovereign Government,GOVT GUARANTEED,500000000.0,,35515.6,770.733,1.28473
