,Reference Security,Bid Price,Ask Price,Mid Price,Cpn,Maturity,Common Eqty / Tot Assets,Debt/EBITDA,EBITDA,Earnings Assets / Int Bear Liab,Debt / Common Equity,BCLASS Level 3,TCE Ratio,Interest Coverage Ratio,Risk-Based Cap Ratio,Lev Ratio to TCE,Tier-1 Ratio,Tot Debt / Tot Capital,PD_1y,reprice,Error %
5784,BH495950 Corp,104.721,104.961,104.841,1.125,04/07/2025,44.3077,8.1381,1328.0,,74.5633,Consumer Non-Cyclical,-17.445999999999998,2.7627099999999998,,,,42.2927,0.004529885839005153,104.841,0.0
5785,BJ444770 Corp,102.35799999999999,102.556,102.45700000000001,0.375,05/19/2026,29.1289,,2632.0,,115.82,Consumer Non-Cyclical,-166.775,7.82609,,,,53.5453,0.004109396352233559,102.45700000000002,1.3870067164958962e-14
5786,BJ444770 Corp,102.334,102.51799999999999,102.426,0.375,05/19/2026,29.1289,,2632.0,,115.82,Consumer Non-Cyclical,-166.775,7.82609,,,,53.5453,0.004210104162370294,102.426,0.0
5787,BJ444770 Corp,99.333,99.53299999999999,99.433,0.375,05/19/2026,29.1289,,2632.0,,115.82,Consumer Non-Cyclical,-166.775,7.82609,,,,53.5453,0.01412911340828718,99.4329999999077,9.284011568589122e-11
5788,BJ444770 Corp,102.32700000000001,102.51100000000001,102.419,0.375,05/19/2026,29.1289,,2632.0,,115.82,Consumer Non-Cyclical,-166.775,7.82609,,,,53.5453,0.004232850223785094,102.41900000000001,1.3875213305345693e-14
5789,BJ444770 Corp,102.32600000000001,102.51,102.41799999999999,0.375,05/19/2026,29.1289,,2632.0,,115.82,Consumer Non-Cyclical,-166.775,7.82609,,,,53.5453,0.004236099829258554,102.41799999999996,2.775069756332286e-14
5790,BJ444770 Corp,102.292,102.595,102.4435,0.375,05/19/2026,29.1289,,2632.0,,115.82,Consumer Non-Cyclical,-166.775,7.82609,,,,53.5453,0.004153248017239383,102.4435,0.0
5791,BJ444770 Corp,102.33200000000001,102.53200000000001,102.432,0.375,05/19/2026,29.1289,,2632.0,,115.82,Consumer Non-Cyclical,-166.775,7.82609,,,,53.5453,0.0041906091773301745,102.432,0.0
5792,BP507307 Corp,101.33,101.795,101.5625,0.875,05/20/2026,14.9695,,52741.6,,164.78599999999997,Government Owned. No Guarantee,10.4274,3.05192,,,,49.4298,0.015086009840509562,101.5625,0.0
5793,BP507307 Corp,101.337,101.802,101.5695,0.875,05/20/2026,14.9695,,52741.6,,164.78599999999997,Government Owned. No Guarantee,10.4274,3.05192,,,,49.4298,0.015062827986993274,101.56950000000002,1.3991261860304523e-14
5794,BP507307 Corp,101.323,101.788,101.5555,0.875,05/20/2026,14.9695,,52741.6,,164.78599999999997,Government Owned. No Guarantee,10.4274,3.05192,,,,49.4298,0.015109193839118193,101.55549999999998,1.39931906348765e-14
5795,BP507307 Corp,101.29299999999999,101.758,101.5255,0.875,05/20/2026,14.9695,,52741.6,,164.78599999999997,Government Owned. No Guarantee,10.4274,3.05192,,,,49.4298,0.015208578140182095,101.5255,0.0
5796,ZR886835 Corp,105.589,106.178,105.8835,1.25,10/08/2026,48.1222,1.76052,1165.0,,42.6847,Transportation,43.3198,12.22,,,,29.9154,0.009884028165658332,105.88349999999998,1.3421217390057945e-14
5797,ZR886835 Corp,105.604,105.93700000000001,105.7705,1.25,10/08/2026,48.1222,1.76052,1165.0,,42.6847,Transportation,43.3198,12.22,,,,29.9154,0.010183302202077915,105.77049999988452,1.0917732771966805e-10
5798,ZR886835 Corp,105.611,105.945,105.778,1.25,10/08/2026,48.1222,1.76052,1165.0,,42.6847,Transportation,43.3198,12.22,,,,29.9154,0.010163425223662564,105.778,0.0
5799,ZR886835 Corp,105.601,105.934,105.7675,1.25,10/08/2026,48.1222,1.76052,1165.0,,42.6847,Transportation,43.3198,12.22,,,,29.9154,0.010191253537311588,105.76750000000001,1.3435937046069922e-14
5800,ZR886835 Corp,105.59299999999999,105.929,105.76100000000001,1.25,10/08/2026,48.1222,1.76052,1165.0,,42.6847,Transportation,43.3198,12.22,,,,29.9154,0.010208482498147126,105.76100000000005,4.0310288429199806e-14
5801,ZR886835 Corp,105.56,105.87,105.715,1.25,10/08/2026,48.1222,1.76052,1165.0,,42.6847,Transportation,43.3198,12.22,,,,29.9154,0.010330452282870651,105.71500000150374,1.422443175087561e-09
5802,ZR886835 Corp,105.544,106.131,105.8375,1.25,10/08/2026,48.1222,1.76052,1165.0,,42.6847,Transportation,43.3198,12.22,,,,29.9154,0.010005803368517906,105.83750000000003,2.685410126883572e-14
5803,ZO924656 Corp,110.0,110.5,110.25,4.625,02/16/2026,-15.207,40.0546,183.0,,,Capital Goods,-39.2017,-12.6222,,,,260.57599999999996,0.042873409871477496,110.25,0.0
5804,ZO924656 Corp,110.279,111.234,110.7565,4.625,02/16/2026,-15.207,40.0546,183.0,,,Capital Goods,-39.2017,-12.6222,,,,260.57599999999996,0.04129830662799299,110.75649999995926,3.6785669887080345e-11
5805,ZO924656 Corp,110.27799999999999,111.23299999999999,110.7555,4.625,02/16/2026,-15.207,40.0546,183.0,,,Capital Goods,-39.2017,-12.6222,,,,260.57599999999996,0.04130140694332573,110.75549999995926,3.6786002021104275e-11
5806,AU879329 Corp,104.412,104.66799999999999,104.54,6.75,10/30/2025,23.6447,,543.3380000000001,,163.135,Consumer Non-Cyclical,-98.4086,22.8202,,,,46.9739,0.09024061221417992,104.54000000001744,1.6679470762916452e-11
5807,AU879329 Corp,104.266,104.954,104.61,6.75,10/30/2025,23.6447,,543.3380000000001,,163.135,Consumer Non-Cyclical,-98.4086,22.8202,,,,46.9739,0.09000013100254932,104.61000000001759,1.6817740309167463e-11
5808,AU879329 Corp,104.412,104.665,104.5385,6.75,10/30/2025,23.6447,,543.3380000000001,,163.135,Consumer Non-Cyclical,-98.4086,22.8202,,,,46.9739,0.09024576787523887,104.53850000001736,1.6611740614201322e-11
5809,ZQ180874 Corp,100.081,100.581,100.331,3.875,10/30/2025,23.6447,,543.3380000000001,,163.135,Consumer Non-Cyclical,-98.4086,22.8202,,,,46.9739,0.06505786885986199,100.33099999995935,4.0523123800413564e-11
5810,ZQ180874 Corp,100.08,100.58,100.33,3.875,10/30/2025,23.6447,,543.3380000000001,,163.135,Consumer Non-Cyclical,-98.4086,22.8202,,,,46.9739,0.06506138598782309,100.32999999995974,4.0126932530815584e-11
5811,ZQ180874 Corp,100.125,100.625,100.375,3.875,10/30/2025,23.6447,,543.3380000000001,,163.135,Consumer Non-Cyclical,-98.4086,22.8202,,,,46.9739,0.06490316418867413,100.37499999999997,2.831552620712728e-14
5812,EK762281 Corp,104.12,104.62,104.37,0.875,02/25/2025,0.911162,,44.0,,10800.0,Consumer Non-Cyclical,0.911162,,,,,99.0826,0.0024364459293866807,104.37,0.0
5813,EK762281 Corp,104.185,104.52600000000001,104.3555,0.875,02/25/2025,0.911162,,44.0,,10800.0,Consumer Non-Cyclical,0.911162,,,,,99.0826,0.002494072300199087,104.35550000000003,2.723546859571753e-14
5814,EK762281 Corp,104.146,104.602,104.374,0.875,02/25/2025,0.911162,,44.0,,10800.0,Consumer Non-Cyclical,0.911162,,,,,99.0826,0.002420550731949697,104.374,0.0
5815,EK762281 Corp,104.259,104.463,104.361,0.875,02/25/2025,0.911162,,44.0,,10800.0,Consumer Non-Cyclical,0.911162,,,,,99.0826,0.0024722128626136703,104.36100000000003,2.7234033240773857e-14
5816,EK762281 Corp,104.234,104.494,104.36399999999999,0.875,02/25/2025,0.911162,,44.0,,10800.0,Consumer Non-Cyclical,0.911162,,,,,99.0826,0.0024602901301158703,104.36399999999999,0.0
5817,EK762281 Corp,104.21700000000001,104.477,104.347,0.875,02/25/2025,0.911162,,44.0,,10800.0,Consumer Non-Cyclical,0.911162,,,,,99.0826,0.0025278578542486233,104.34700000000002,2.72376871691606e-14
5818,ZS667485 Corp,103.87700000000001,104.13,104.0035,0.875,05/30/2026,19.3501,4.88485,527.1,,300.85,Consumer Cyclical,-20.2344,12.0905,,,,75.0381,0.007129154645744077,104.0035,0.0
5819,ZS667485 Corp,103.863,104.189,104.02600000000001,0.875,05/30/2026,19.3501,4.88485,527.1,,300.85,Consumer Cyclical,-20.2344,12.0905,,,,75.0381,0.007056968901927012,104.02600000000002,1.3660868162961185e-14
5820,ZS667485 Corp,103.48899999999999,104.12899999999999,103.809,0.875,05/30/2026,19.3501,4.88485,527.1,,300.85,Consumer Cyclical,-20.2344,12.0905,,,,75.0381,0.007754022256443104,103.809,0.0
5821,ZS667485 Corp,103.479,104.119,103.79899999999999,0.875,05/30/2026,19.3501,4.88485,527.1,,300.85,Consumer Cyclical,-20.2344,12.0905,,,,75.0381,0.007786190980055471,103.79899999999995,4.1072230123224704e-14
5822,ZS667485 Corp,103.837,104.126,103.9815,0.875,05/30/2026,19.3501,4.88485,527.1,,300.85,Consumer Cyclical,-20.2344,12.0905,,,,75.0381,0.0071997562226677764,103.98149999999998,1.3666714478250463e-14
5823,ZS667485 Corp,103.449,104.089,103.76899999999999,0.875,05/30/2026,19.3501,4.88485,527.1,,300.85,Consumer Cyclical,-20.2344,12.0905,,,,75.0381,0.00788272176570951,103.769,1.3694701418730068e-14
5824,ZS667485 Corp,103.807,104.1,103.9535,0.875,05/30/2026,19.3501,4.88485,527.1,,300.85,Consumer Cyclical,-20.2344,12.0905,,,,75.0381,0.007289641339275688,103.95349999999999,1.3670395624199285e-14
5825,BJ418481 Corp,105.375,106.09,105.7325,5.625,05/15/2025,,,,,,Transportation,,,,,,,0.06707231886188171,105.73249999999999,1.3440384664319866e-14
5826,BJ418481 Corp,105.375,106.0,105.6875,5.625,05/15/2025,,,,,,Transportation,,,,,,,0.0672536015819362,105.6875,0.0
5827,EK934815 Corp,101.07700000000001,102.57700000000001,101.82700000000001,3.65,06/16/2022,12.1153,3.8813400000000002,185.4,,303.629,Capital Goods,-26.9719,1.8952,,,,74.7481,0.02962088022325604,101.82700000000001,0.0
5828,EK934815 Corp,101.77799999999999,102.32799999999999,102.053,3.65,06/16/2022,12.1153,3.8813400000000002,185.4,,303.629,Capital Goods,-26.9719,1.8952,,,,74.7481,0.02598753790995806,102.053,0.0
5829,EK934815 Corp,101.07799999999999,102.57799999999999,101.82799999999999,3.65,06/16/2022,12.1153,3.8813400000000002,185.4,,303.629,Capital Goods,-26.9719,1.8952,,,,74.7481,0.029604803487356834,101.828,1.3955743720000397e-14
5830,AX414270 Corp,102.47200000000001,103.428,102.95,2.75,06/15/2026,38.0922,2.88332,809.4,,80.0538,Capital Goods,-6.834789999999999,-0.0327869,,,,44.4636,0.0394662376936113,102.95,0.0
5831,AX414270 Corp,102.469,103.43700000000001,102.95299999999999,2.75,06/15/2026,38.0922,2.88332,809.4,,80.0538,Capital Goods,-6.834789999999999,-0.0327869,,,,44.4636,0.03945621243392052,102.95299999999999,0.0
5832,BG979837 Corp,101.89299999999999,102.00299999999999,101.948,0.125,03/25/2025,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,5.969350129275884e-05,101.94799999999996,2.7878633646961202e-14
5833,BG979837 Corp,101.89,101.98200000000001,101.936,0.125,03/25/2025,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.00010850810841142326,101.936,0.0
5834,BG979837 Corp,101.96700000000001,102.00399999999999,101.9855,0.125,03/25/2025,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0,101.96267671586246,0.02237895008363387
5835,BG979837 Corp,101.91,102.012,101.961,0.125,03/25/2025,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,6.81904165348334e-06,101.96099999999998,1.3937539564345196e-14
5836,BG979837 Corp,101.955,101.991,101.973,0.125,03/25/2025,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0,101.96267671586246,0.010123546563837071
5837,AZ128803 Corp,101.837,101.911,101.874,0.05,06/19/2026,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0007081370038473035,101.874,0.0
5838,AZ128803 Corp,101.64299999999999,101.791,101.71700000000001,0.05,06/19/2026,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0012198192276656739,101.71700000000003,1.3970973106955574e-14
5839,AZ128803 Corp,101.84200000000001,101.96600000000001,101.904,0.05,06/19/2026,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.000610482044243125,101.90399999999998,1.3945335526772259e-14
5840,AZ128803 Corp,101.863,101.791,101.82700000000001,0.05,06/19/2026,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0008612062738603675,101.82700000000001,0.0
5841,AZ128803 Corp,101.838,101.93700000000001,101.8875,0.05,06/19/2026,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0006641875662125435,101.88749999999996,4.184278164211116e-14
5842,AZ128803 Corp,101.81,101.91,101.86,0.05,06/19/2026,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0007537223354180604,101.86,0.0
5843,AZ128803 Corp,101.819,101.91799999999999,101.8685,0.05,06/19/2026,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0007260445387190445,101.8685,0.0
5844,ZP453272 Corp,101.654,101.82,101.73700000000001,0.01,01/21/2027,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0012103117551995886,101.73700000000001,0.0
5845,ZP453272 Corp,101.48100000000001,101.758,101.6195,0.01,01/21/2027,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0015299200028081146,101.61949999917474,8.121147672207853e-10
5846,ZP453272 Corp,101.74,101.76799999999999,101.754,0.01,01/21/2027,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0011641127365992435,101.754,0.0
5847,ZP453272 Corp,101.654,101.758,101.706,0.01,01/21/2027,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0012945844468738755,101.70599999999996,4.191745240753349e-14
5848,ZP453272 Corp,101.677,101.79799999999999,101.7375,0.01,01/21/2027,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0012089528087289403,101.73749999993152,6.731255325967166e-11
5849,ZP453272 Corp,101.617,101.76700000000001,101.692,0.01,01/21/2027,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0013326546992965488,101.69200000000001,1.3974407736303746e-14
5850,ZP453272 Corp,101.711,101.73899999999999,101.725,0.01,01/21/2027,4.96871,,,159.155,388.23900000000003,Mortgage Assets,4.02022,,15.5,4.8,13.5,78.3164,0.0012429292392594892,101.72500000000001,1.3969874382110596e-14
5851,ZO388127 Corp,110.09899999999999,110.471,110.285,2.875,09/15/2025,37.6914,,-268.4,,116.791,Transportation,36.9426,-12.0258,,,,53.8726,0.017896227550576165,110.28499999999998,1.2885573482524373e-14
5852,ZO388127 Corp,110.16,110.389,110.2745,2.875,09/15/2025,37.6914,,-268.4,,116.791,Transportation,36.9426,-12.0258,,,,53.8726,0.01792828743932476,110.27450000000002,1.2886800407348938e-14
5853,ZO388127 Corp,110.125,110.625,110.375,2.875,09/15/2025,37.6914,,-268.4,,116.791,Transportation,36.9426,-12.0258,,,,53.8726,0.017621592231521866,110.37500000000003,2.5750133119278832e-14
5854,ZO388127 Corp,110.148,110.37799999999999,110.26299999999999,2.875,09/15/2025,37.6914,,-268.4,,116.791,Transportation,36.9426,-12.0258,,,,53.8726,0.017963405235200656,110.26299999993464,5.927257632679505e-11
5855,ZO388127 Corp,110.22,110.616,110.41799999999999,2.875,09/15/2025,37.6914,,-268.4,,116.791,Transportation,36.9426,-12.0258,,,,53.8726,0.017490480970127287,110.41799999999999,0.0
5856,BP550342 Corp,101.82700000000001,102.434,102.1305,0.875,05/25/2026,37.6914,,-268.4,,116.791,Transportation,36.9426,-12.0258,,,,53.8726,0.013211903416870499,102.13050000000001,1.3914408247489246e-14
5857,BP550342 Corp,101.84700000000001,102.09200000000001,101.9695,0.875,05/25/2026,37.6914,,-268.4,,116.791,Transportation,36.9426,-12.0258,,,,53.8726,0.01374169960851144,101.96949999999997,2.78727555106223e-14
5858,BP550342 Corp,101.854,102.18799999999999,102.021,0.875,05/25/2026,37.6914,,-268.4,,116.791,Transportation,36.9426,-12.0258,,,,53.8726,0.013572108934449888,102.021,0.0
5859,BP550342 Corp,101.838,102.083,101.9605,0.875,05/25/2026,37.6914,,-268.4,,116.791,Transportation,36.9426,-12.0258,,,,53.8726,0.013771348584993608,101.96049999989944,9.862251358591748e-11
5860,BP550342 Corp,101.81200000000001,102.425,102.1185,0.875,05/25/2026,37.6914,,-268.4,,116.791,Transportation,36.9426,-12.0258,,,,53.8726,0.013251352780143485,102.11850000000001,1.3916043337105426e-14
5861,BP550342 Corp,101.87899999999999,102.117,101.99799999999999,0.875,05/25/2026,37.6914,,-268.4,,116.791,Transportation,36.9426,-12.0258,,,,53.8726,0.013647834293436129,101.99799999999999,0.0
5862,BP550342 Corp,101.81,102.14399999999999,101.977,0.875,05/25/2026,37.6914,,-268.4,,116.791,Transportation,36.9426,-12.0258,,,,53.8726,0.013716994804762999,101.97699999999999,1.3935352790533162e-14
5863,ZR634007 Corp,102.212,102.42299999999999,102.3175,1.125,03/27/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.014671818933000468,102.31749999999998,1.3888977657978357e-14
5864,ZR634007 Corp,102.271,102.345,102.308,1.125,03/27/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.014710584604153518,102.30800000000002,1.3890267344882122e-14
5865,ZR634007 Corp,102.198,102.495,102.3465,1.125,03/27/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.014553509412585269,102.3465,0.0
5866,ZR634007 Corp,102.166,102.522,102.344,1.125,03/27/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.014563706860662886,102.34399999999998,1.3885381375754324e-14
5867,ZR634007 Corp,102.225,102.39200000000001,102.3085,1.125,03/27/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.01470854419361907,102.30849999999998,1.3890199460652835e-14
5868,AZ598512 Corp,96.55,97.476,97.01299999999999,0.875,07/22/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.03303204299919926,97.01299999999998,1.464840249781164e-14
5869,AZ598512 Corp,102.566,102.82600000000001,102.696,0.875,07/22/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.009155364322695782,102.696,0.0
5870,AZ598512 Corp,102.43700000000001,102.954,102.6955,0.875,07/22/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.009157391384207339,102.69550000000001,1.3837855324918818e-14
5871,AZ598512 Corp,102.568,102.81299999999999,102.6905,0.875,07/22/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.009177662673778057,102.6905,0.0
5872,AZ598512 Corp,102.656,102.796,102.726,0.875,07/22/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.009033763065479632,102.72599999999998,1.3833746778032829e-14
5873,AZ598512 Corp,102.635,102.77799999999999,102.7065,0.875,07/22/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.009112798863238005,102.70650000000002,1.3836373272579636e-14
5874,ZQ348863 Corp,101.35700000000001,101.649,101.50299999999999,0.625,11/07/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.011271821222215922,101.50299999999999,0.0
5875,ZQ348863 Corp,101.397,101.624,101.5105,0.625,11/07/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.01124706054472848,101.51050000000001,1.3999393870783816e-14
5876,ZQ348863 Corp,101.36,101.654,101.507,0.625,11/07/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.011258615222971032,101.50700000000003,2.799975315042707e-14
5877,ZQ348863 Corp,101.395,101.61,101.5025,0.625,11/07/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.011273472021076508,101.5025,0.0
5878,ZQ348863 Corp,101.385,101.613,101.499,0.625,11/07/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.011285027917733736,101.499,0.0
5879,ZQ348863 Corp,101.339,101.631,101.485,0.625,11/07/2025,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.011331256836386118,101.485,0.0
5880,JK891237 Corp,117.05799999999999,117.54700000000001,117.3025,5.625,05/06/2026,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.0351499312513184,117.30250000000001,1.2114707457387527e-14
5881,JK891237 Corp,117.057,117.54799999999999,117.3025,5.625,05/06/2026,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.0351499312513184,117.30250000000001,1.2114707457387527e-14
5882,JK891237 Corp,116.667,117.861,117.264,5.625,05/06/2026,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.03526183095509085,117.264,0.0
5883,JK891237 Corp,117.057,117.53299999999999,117.295,5.625,05/06/2026,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.03517172615203162,117.29500000000002,1.2115482088070253e-14
5884,JK891237 Corp,116.8,118.8,117.8,5.625,05/06/2026,5.268,,,211.896,534.114,Banking,4.21325,,16.13,5.23,14.0,84.1534,0.03370822968120414,117.79999999999231,6.5263772503601725e-12
5885,BO471891 Corp,100.891,101.11,101.0005,0.125,03/16/2026,31.2388,4.002330000000001,2326.0,,56.8224,Capital Goods,-5.37701,10.9875,,,,35.4986,0.004800429959943157,101.0005,0.0
5886,BO471891 Corp,100.898,101.117,101.0075,0.125,03/16/2026,31.2388,4.002330000000001,2326.0,,56.8224,Capital Goods,-5.37701,10.9875,,,,35.4986,0.004777350619642458,101.00749999999998,1.4069108447592508e-14
5887,BO471891 Corp,100.885,101.104,100.9945,0.125,03/16/2026,31.2388,4.002330000000001,2326.0,,56.8224,Capital Goods,-5.37701,10.9875,,,,35.4986,0.004820213947129975,100.99449999999999,1.4070919421554643e-14
5888,BO471891 Corp,100.884,101.103,100.9935,0.125,03/16/2026,31.2388,4.002330000000001,2326.0,,56.8224,Capital Goods,-5.37701,10.9875,,,,35.4986,0.004823511430509009,100.99350000000001,1.4071058746554979e-14
5889,BO471891 Corp,100.85799999999999,101.07600000000001,100.96700000000001,0.125,03/16/2026,31.2388,4.002330000000001,2326.0,,56.8224,Capital Goods,-5.37701,10.9875,,,,35.4986,0.004910910588468539,100.967,1.4074751864670637e-14
5890,AX543405 Corp,106.698,106.87100000000001,106.7845,2.25,03/13/2025,47.0057,,2265.0,,92.2747,Other Financial,47.0057,5.54902,,,,47.3872,0.01429216488890118,106.7845,0.0
5891,AX543405 Corp,106.68799999999999,106.861,106.7745,2.25,03/13/2025,47.0057,,2265.0,,92.2747,Other Financial,47.0057,5.54902,,,,47.3872,0.014331169489292877,106.7745,0.0
5892,AX543405 Corp,106.699,106.87200000000001,106.7855,2.25,03/13/2025,47.0057,,2265.0,,92.2747,Other Financial,47.0057,5.54902,,,,47.3872,0.01428826467550659,106.78550000000003,2.661570103656771e-14
5893,AX543405 Corp,106.575,106.78200000000001,106.6785,2.25,03/13/2025,47.0057,,2265.0,,92.2747,Other Financial,47.0057,5.54902,,,,47.3872,0.014705842039385067,106.67850000000001,1.3321198475046054e-14
5894,AX543405 Corp,106.686,106.859,106.7725,2.25,03/13/2025,47.0057,,2265.0,,92.2747,Other Financial,47.0057,5.54902,,,,47.3872,0.014338970947567496,106.77249999999998,1.3309470804937605e-14
5895,AX543405 Corp,106.67399999999999,106.846,106.76,2.25,03/13/2025,47.0057,,2265.0,,92.2747,Other Financial,47.0057,5.54902,,,,47.3872,0.01438773412717205,106.76,0.0
5896,AS283900 Corp,97.881,99.137,98.509,3.5,05/15/2026,12.2835,,-1011.0,,587.005,Consumer Cyclical,-56.4489,-9.8079,,,,84.765,0.06602093110291316,98.50900000128749,1.3069762421124834e-09
5897,AS283900 Corp,97.88,99.135,98.5075,3.5,05/15/2026,12.2835,,-1011.0,,587.005,Consumer Cyclical,-56.4489,-9.8079,,,,84.765,0.066026317780783,98.50750000107348,1.0897525215708037e-09
5898,AS283900 Corp,98.212,103.0,100.60600000000001,3.5,05/15/2026,12.2835,,-1011.0,,587.005,Consumer Cyclical,-56.4489,-9.8079,,,,84.765,0.058602051781103594,100.6059999999931,6.864874253611289e-12
5899,AS283900 Corp,98.212,99.111,98.6615,3.5,05/15/2026,12.2835,,-1011.0,,587.005,Consumer Cyclical,-56.4489,-9.8079,,,,84.765,0.06547389406503994,98.66149999999664,3.413664466385444e-12
5900,AS283900 Corp,98.212,99.104,98.65799999999999,3.5,05/15/2026,12.2835,,-1011.0,,587.005,Consumer Cyclical,-56.4489,-9.8079,,,,84.765,0.06548643552398824,98.65799999999996,2.880831704514992e-14
5901,AN576771 Corp,106.126,106.38600000000001,106.256,1.25,05/30/2025,20.2003,,,,44.6011,Insurance,14.5126,,,,,29.3511,0.0009367874208149366,106.256,0.0
5902,AN576771 Corp,106.229,106.45200000000001,106.3405,1.25,05/30/2025,20.2003,,,,44.6011,Insurance,14.5126,,,,,29.3511,0.0006075678241131472,106.34050000000002,1.3363539493609682e-14
5903,AN576771 Corp,106.126,106.387,106.2565,1.25,05/30/2025,20.2003,,,,44.6011,Insurance,14.5126,,,,,29.3511,0.000934838436465138,106.2565,0.0
5904,AN576771 Corp,106.225,106.448,106.3365,1.25,05/30/2025,20.2003,,,,44.6011,Insurance,14.5126,,,,,29.3511,0.0006231449867897951,106.33650000000002,1.336404218231934e-14
5905,AN576771 Corp,106.226,106.37700000000001,106.3015,1.25,05/30/2025,20.2003,,,,44.6011,Insurance,14.5126,,,,,29.3511,0.0007594756565805418,106.3015,0.0
5906,AN576771 Corp,106.07,106.44200000000001,106.256,1.25,05/30/2025,20.2003,,,,44.6011,Insurance,14.5126,,,,,29.3511,0.0009367874208149366,106.256,0.0
5907,AR930467 Corp,49.0,50.0,49.5,9.0,04/13/2022,43.5506,,-19.9198,,114.772,Energy,37.5975,-3.40905,,,,53.4391,0.9099280706903338,49.49999999999999,1.4354398702224247e-14
5908,EK472895 Corp,100.383,100.583,100.48299999999999,1.125,03/10/2022,55.0088,1.88057,17264.0,,37.5788,Consumer Non-Cyclical,0.41744,38.6366,,,,27.2684,0.010891967785764511,100.483,1.4142546216974022e-14
5909,EK472895 Corp,100.50399999999999,100.536,100.52,1.125,03/10/2022,55.0088,1.88057,17264.0,,37.5788,Consumer Non-Cyclical,0.41744,38.6366,,,,27.2684,0.010282275958703235,100.52,0.0
5910,EK472895 Corp,100.50200000000001,100.54299999999999,100.5225,1.125,03/10/2022,55.0088,1.88057,17264.0,,37.5788,Consumer Non-Cyclical,0.41744,38.6366,,,,27.2684,0.010241080564982852,100.52250000000001,1.4136988947948972e-14
